client_id,birth_date,sex,region,city,lat,lon,city_id,home_ip
1334,2003-01-31,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.4.245
1335,1986-01-19,female,Москва,Москва,55.7538789,37.6203735,1,2.60.4.246
1336,1987-10-29,male,Москва,Москва,55.7538789,37.6203735,1,2.60.4.247
1337,2004-03-22,female,Крым,Симферополь,44.9482645,34.100117,56,2.60.4.248
1338,2006-07-19,male,Крым,Симферополь,44.9482645,34.100117,56,2.60.4.249
1339,1984-04-27,male,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.4.250
1340,1964-03-13,female,Самарская,Самара,53.1951657,50.1067691,68,2.60.4.251
1341,1987-06-11,female,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.4.252
1343,1964-08-09,female,Москва,Москва,55.7538789,37.6203735,1,2.60.4.253
1344,1960-02-12,male,Москва,Москва,55.7538789,37.6203735,1,2.60.4.254
1345,1993-05-16,male,Курская,Курск,51.7303391,36.1926448,32,2.60.4.255
1346,1979-08-23,male,Краснодарский,Сочи,43.5855829,39.7231419,13,2.60.5.0
1347,1995-02-28,male,Краснодарский,Сочи,43.5855829,39.7231419,13,2.60.5.1
1348,2000-05-31,female,Краснодарский,Сочи,43.5855829,39.7231419,13,2.60.5.2
1349,1992-12-31,female,Орловская,Орёл,52.9672573,36.0696479,26,2.60.5.3
1350,1984-04-21,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.4
1351,1976-09-17,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.5
1352,1996-03-25,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.5.6
1353,1984-02-07,male,Брянская,Брянск,53.2420071,34.3652716,27,2.60.5.7
1354,1946-01-08,male,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.5.8
1355,2001-01-25,female,Кировская,Киров,58.6035313,49.6679219,35,2.60.5.9
1356,1957-09-12,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.10
1359,1976-08-28,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.11
1360,1971-08-13,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.12
1361,1947-09-23,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.13
1362,1953-12-28,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.14
1363,2004-12-20,female,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.5.15
1364,1958-12-22,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.16
1365,1963-02-17,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.17
1366,2005-02-24,female,Карелия,Петрозаводск,61.78909,34.3596263,12,2.60.5.18
1367,1990-10-21,female,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.5.19
1368,1982-12-24,male,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.5.20
1369,2003-10-17,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.5.21
1370,1990-01-05,female,Чеченская,Грозный,43.3179243,45.6981102,34,2.60.5.22
1371,1973-10-16,female,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.5.23
1372,2001-12-01,female,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.5.24
1373,2000-02-02,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.5.25
1375,2002-01-21,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.5.26
1376,1983-08-28,male,Рязанская,Рязань,54.625457,39.7359992,18,2.60.5.27
1377,1976-07-16,female,Рязанская,Рязань,54.625457,39.7359992,18,2.60.5.28
1378,1966-11-19,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.5.29
1379,1962-02-12,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.5.30
1380,1978-07-23,female,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.5.31
1382,2004-11-16,female,Рязанская,Рязань,54.625457,39.7359992,18,2.60.5.32
1383,2006-09-28,male,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.5.33
1384,1978-04-18,female,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.5.34
1385,1978-08-24,male,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.5.35
1386,1981-08-03,female,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.5.36
1387,2002-02-16,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.37
1388,1987-08-31,female,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.5.38
1389,1952-02-26,female,Ивановская,Иваново,56.9994677,40.9728231,43,2.60.5.39
1390,2004-05-20,female,Краснодарский,Краснодар,45.040235,38.9760801,59,2.60.5.40
1391,1990-11-16,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.5.41
1392,1957-01-30,male,Приморский,Владивосток,43.1163807,131.882348,50,2.60.5.42
1393,1959-04-25,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.5.43
1394,1967-08-16,female,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.5.44
1395,1966-10-12,male,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.5.45
1396,1971-03-08,female,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.5.46
1397,1946-12-19,female,Воронежская,Воронеж,51.6592378,39.1968284,66,2.60.5.47
1401,2006-07-18,male,Кировская,Киров,58.6035313,49.6679219,35,2.60.5.48
1402,1961-11-19,male,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.5.49
1403,1968-12-26,female,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.5.50
1404,1993-12-14,female,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.5.51
1406,1973-11-06,female,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.5.52
1407,1966-07-29,male,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.5.53
1408,1994-08-01,male,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.5.54
1409,1976-04-23,male,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.5.55
1410,1969-01-27,male,Рязанская,Рязань,54.625457,39.7359992,18,2.60.5.56
1411,1964-07-30,female,Рязанская,Рязань,54.625457,39.7359992,18,2.60.5.57
1412,2004-10-29,male,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.5.58
1413,1994-07-10,female,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.5.59
1414,1999-11-07,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.5.60
1416,1952-11-25,male,Красноярский,Красноярск,56.009466,92.8524162,19,2.60.5.61
1417,1991-11-06,female,Брянская,Брянск,53.2420071,34.3652716,27,2.60.5.62
1418,1999-06-10,female,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.5.63
1419,1943-01-19,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.5.64
1420,1941-01-13,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.5.65
1421,1981-02-03,female,Иркутская,Братск,56.1513951,101.6339892,20,2.60.5.66
1422,2001-02-16,female,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.5.67
1423,2006-04-04,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.5.68
1424,1976-12-29,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.5.69
1425,1993-08-21,male,Карелия,Петрозаводск,61.78909,34.3596263,12,2.60.5.70
1426,1989-04-24,female,Карелия,Петрозаводск,61.78909,34.3596263,12,2.60.5.71
1427,1990-12-10,female,Башкортостан,Стерлитамак,53.6302498,55.9315707,14,2.60.5.72
1428,1945-04-17,male,Карелия,Петрозаводск,61.78909,34.3596263,12,2.60.5.73
1429,1952-08-28,female,Карелия,Петрозаводск,61.78909,34.3596263,12,2.60.5.74
1430,2006-05-22,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.5.75
1431,1955-11-02,female,Самарская,Тольятти,53.5206438,49.389461,55,2.60.5.76
1432,1986-08-11,female,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.5.77
1433,1984-07-03,female,Татарстан,Казань,55.7943877,49.1115312,72,2.60.5.78
1434,1992-03-18,male,Татарстан,Казань,55.7943877,49.1115312,72,2.60.5.79
1435,1978-06-19,male,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.5.80
1438,1988-10-18,female,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.5.81
1439,1999-09-04,male,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.5.82
1440,2003-01-11,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.83
1441,1956-11-28,female,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.5.84
1442,1958-04-12,male,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.5.85
1443,1960-01-19,male,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.5.86
1444,1967-07-08,female,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.5.87
1445,1966-07-18,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.5.88
1446,1979-07-23,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.5.89
1447,1977-06-15,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.5.90
1448,1982-10-03,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.5.91
1449,1974-06-23,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.5.92
1450,1994-03-11,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.5.93
1452,1965-05-22,female,Татарстан,Казань,55.7943877,49.1115312,72,2.60.5.94
1453,1991-03-23,female,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.5.95
1454,1950-09-27,male,Оренбургская,Оренбург,51.7875191,55.1017379,73,2.60.5.96
1455,1952-08-26,female,Оренбургская,Оренбург,51.7875191,55.1017379,73,2.60.5.97
1456,1953-04-18,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.5.98
1457,1959-10-06,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.5.99
1458,1963-04-02,male,Костромская,Кострома,57.8029445,40.9907282,67,2.60.5.100
1459,2001-09-02,male,Вологодская,Череповец,59.1269214,37.9092243,4,2.60.5.101
1460,1958-03-07,female,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.5.102
1461,1994-12-15,male,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.5.103
1462,1966-02-24,male,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.5.104
1463,1961-01-19,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.5.105
1464,1953-03-26,female,Пермский,Пермь,58.0103211,56.2341778,36,2.60.5.106
1465,1955-12-31,male,Пермский,Пермь,58.0103211,56.2341778,36,2.60.5.107
1466,1978-08-16,male,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.5.108
1467,1949-09-24,male,Ростовская,Таганрог,47.2094907,38.935154,65,2.60.5.109
1468,1965-04-10,female,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.5.110
1469,1991-09-08,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.5.111
1470,1967-04-28,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.112
1471,1963-09-09,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.113
1472,1992-09-03,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.114
1473,1956-11-29,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.115
1474,1996-12-08,female,Курганская,Курган,55.4443448,65.3161339,45,2.60.5.116
1475,1957-03-25,male,Красноярский,Красноярск,56.009466,92.8524162,19,2.60.5.117
1476,1995-11-24,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.5.118
1478,1994-08-15,male,Вологодская,Череповец,59.1269214,37.9092243,4,2.60.5.119
1479,1981-06-16,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.120
1480,1968-05-21,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.5.121
1481,1958-11-17,female,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.5.122
1482,1975-03-22,female,Омская,Омск,54.9848136,73.3674638,46,2.60.5.123
1483,1976-05-03,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.124
1484,1977-06-12,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.125
1485,2003-05-08,male,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.5.126
1486,1999-09-07,female,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.5.127
1487,2001-08-21,female,Кемеровская,Кемерово,55.3909721,86.0467864,48,2.60.5.128
1488,1986-01-03,male,Томская,Томск,56.4847036,84.9481737,31,2.60.5.129
1489,1953-01-17,male,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.5.130
1490,1953-04-14,male,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.5.131
1491,2006-04-14,male,Красноярский,Красноярск,56.009466,92.8524162,19,2.60.5.132
1492,1993-05-03,female,Кемеровская,Новокузнецк,53.7942757,87.2144046,9,2.60.5.133
1493,1947-12-23,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.134
1494,1940-03-15,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.135
1495,1956-02-04,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.136
1496,1967-06-02,female,Москва,Москва,55.7538789,37.6203735,1,2.60.5.137
1497,1973-07-28,female,Тульская,Тула,54.192017,37.6153885,53,2.60.5.138
1498,1966-02-03,male,Тульская,Тула,54.192017,37.6153885,53,2.60.5.139
1499,1976-11-22,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.5.140
1500,2006-12-06,male,Москва,Москва,55.7538789,37.6203735,1,2.60.5.141
1501,1971-01-16,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.5.142
1502,1998-01-18,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.5.143
1503,1947-08-26,male,Ханты-Мансийский Автономный округ - Югра,Нижневартовск,60.9397379,76.5696206,58,2.60.5.144
1504,1943-01-10,female,Ханты-Мансийский Автономный округ - Югра,Нижневартовск,60.9397379,76.5696206,58,2.60.5.145
1505,1996-06-18,female,Ростовская,Таганрог,47.2094907,38.935154,65,2.60.5.146
1506,1956-06-18,male,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.5.147
1507,1954-11-16,female,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.5.148
1508,1979-06-24,female,Костромская,Кострома,57.8029445,40.9907282,67,2.60.5.149
1509,1967-04-13,female,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.5.150
1510,1973-01-23,female,Чеченская,Грозный,43.3179243,45.6981102,34,2.60.5.151
