client_id,district_id,birth_date,sex
9945,31,1968-04-14,female
9946,31,1960-04-20,male
9973,24,1945-10-03,female
9987,73,1950-06-19,female
9995,54,1958-07-07,male
9997,67,1962-06-07,male
10023,59,1973-03-20,female
10040,37,1968-10-30,female
10041,37,1968-04-17,male
10043,45,1965-10-29,male
10046,5,1946-09-17,female
10066,64,1963-05-23,female
10070,9,1974-04-23,male
10075,48,1964-07-01,male
10076,26,1969-12-25,female
10077,26,1973-06-27,male
10090,29,1980-03-14,female
10095,1,1976-02-06,female
10096,1,1978-01-05,male
10145,4,1965-07-25,female
10159,50,1938-01-06,male
10198,31,1976-05-24,male
10199,31,1979-08-13,female
10200,13,1980-02-16,female
10201,13,1985-10-19,male
10209,59,1975-10-27,male
10269,70,1940-05-11,female
10273,51,1958-09-27,female
10274,51,1956-10-11,male
10275,77,1970-01-25,female
10276,77,1976-11-16,male
10282,1,1979-06-19,male
10287,48,1962-09-03,female
10288,48,1959-06-07,male
10303,64,1962-04-05,male
10350,29,1961-09-14,female
10351,29,1958-11-10,male
10355,14,1976-07-10,female
10382,20,1965-02-17,female
10389,20,1943-08-15,female
10459,17,1964-08-09,female
10475,51,1948-08-28,female
10476,51,1950-12-04,male
10479,2,1955-10-20,female
10492,70,1937-11-11,male
10510,23,1945-01-26,female
10511,23,1950-01-15,male
10517,54,1980-09-12,female
10528,47,1952-02-16,female
10543,14,1945-02-23,female
10555,1,1935-12-15,male
10563,68,1949-01-07,male
10564,68,1954-03-19,female
10566,74,1942-11-09,female
10636,64,1971-08-03,male
10639,2,1954-01-29,male
10654,46,1962-07-16,female
10662,60,1949-08-25,female
10702,17,1938-05-03,male
10703,17,1943-04-28,female
10714,66,1946-03-31,female
10746,53,1971-08-04,male
10777,70,1980-01-27,female
10778,70,1976-03-19,male
10798,1,1980-03-23,female
10813,1,1979-05-13,female
10818,64,1972-08-04,male
10828,1,1957-11-23,female
10912,15,1963-01-09,male
10960,28,1942-02-20,male
10963,1,1944-06-15,male
10987,62,1961-10-03,female
10988,62,1964-06-13,male
10997,1,1972-02-06,female
10998,1,1967-12-19,male
11004,63,1947-11-16,male
11008,51,1969-05-19,female
11034,1,1972-02-19,male
11050,70,1957-05-04,female
11063,64,1955-11-04,female
11064,64,1953-07-09,male
11083,61,1953-10-17,male
11093,40,1959-01-29,male
11105,70,1957-02-01,female
11114,1,1952-07-26,male
11121,72,1971-04-10,female
11122,72,1979-06-10,male
11123,47,1948-01-29,male
11126,1,1965-01-22,female
11130,1,1961-04-08,female
11131,1,1957-07-26,male
11136,3,1944-07-27,female
11147,5,1972-07-12,female
11149,43,1965-07-14,male
11195,58,1953-12-05,male
11208,10,1957-03-05,female
11250,26,1946-09-23,female
11252,32,1965-12-08,female
11266,9,1938-09-25,male
11267,9,1936-08-26,female
11271,18,1937-12-08,male
11274,64,1969-04-14,male
11275,64,1963-04-18,female
11286,56,1940-11-27,female
11304,28,1960-10-20,female
11314,45,1936-06-02,male
11319,1,1942-04-14,female
11327,72,1947-10-21,male
11329,69,1961-01-31,female
11331,70,1944-12-14,female
11337,29,1969-04-03,male
11359,11,1972-08-20,male
11360,11,1972-04-19,female
11362,51,1966-01-11,female
11371,37,1941-11-04,female
11372,11,1961-09-28,male
11379,74,1952-05-28,male
11380,74,1951-04-06,female
11381,57,1979-07-26,female
11405,68,1964-07-29,female
11406,68,1970-11-15,male
11409,32,1980-05-02,female
11461,70,1974-07-08,male
11491,36,1958-05-16,female
11497,11,1959-07-17,female
11516,59,1938-11-09,male
11517,59,1940-05-21,female
11545,1,1966-01-22,female
11574,1,1944-04-20,female
11596,70,1940-12-04,female
11598,54,1977-09-23,female
11609,59,1957-02-11,male
11637,73,1951-06-12,male
11638,73,1954-08-24,female
11662,76,1972-04-03,male
11676,5,1943-03-12,female
11683,7,1980-01-28,male
11685,64,1965-07-23,female
11686,21,1948-10-18,female
11687,21,1945-01-23,male
11701,9,1949-04-14,male
11709,1,1961-08-03,male
11710,1,1967-06-19,female
11713,59,1951-04-11,female
11714,59,1945-07-04,male
11732,19,1957-05-20,female
11754,62,1966-11-03,male
11755,4,1945-07-16,female
11768,1,1971-09-12,female
11794,31,1970-10-07,female
11795,31,1977-02-23,male
11804,74,1944-12-12,male
11851,65,1970-04-02,male
11855,11,1957-12-01,male
11857,70,1952-08-26,male
11860,70,1925-08-30,female
11866,1,1937-09-02,male
11867,1,1934-11-19,female
11873,38,1963-11-20,female
11874,1,1969-01-19,male
11875,1,1967-06-23,female
11886,61,1941-09-13,female
11906,76,1944-12-03,male
11907,76,1945-11-16,female
11911,8,1939-10-24,male
11943,1,1961-07-09,male
11947,70,1964-05-29,male
11976,54,1939-10-27,female
11977,54,1944-07-01,male
11978,54,1971-10-09,male
11979,54,1977-12-09,female
12003,74,1976-06-23,male
12050,52,1943-05-30,male
12051,52,1936-09-30,female
12079,64,1972-08-12,female
12092,68,1977-05-15,male
12095,47,1939-02-27,male
12102,21,1968-09-07,female
12133,27,1964-06-26,female
12144,2,1980-11-23,male
12145,2,1982-06-25,female
12163,1,1954-06-16,male
12181,1,1961-08-19,male
12220,60,1971-11-12,female
12221,60,1971-02-24,male
12303,24,1974-04-05,female
12308,64,1978-11-29,male
12324,8,1978-03-06,male
12325,8,1964-10-30,male
12328,1,1944-04-08,female
12344,26,1940-06-20,female
12358,17,1943-07-05,male
12359,17,1935-10-13,female
12376,4,1959-02-17,male
12378,76,1946-08-27,female
12382,1,1955-11-29,male
12383,1,1963-05-13,female
12396,62,1970-01-17,female
12397,62,1973-06-02,male
12416,1,1973-05-30,male
12417,1,1974-01-03,female
12432,55,1965-03-07,male
12464,39,1959-12-17,male
12468,22,1969-07-04,male
12485,34,1965-04-10,female
12490,34,1980-08-14,male
12547,70,1963-10-13,female
12561,38,1966-06-20,male
12568,44,1956-03-01,female
12577,62,1950-05-05,female
12586,27,1947-01-30,male
12599,44,1956-01-01,male
12616,27,1965-01-26,female
12625,54,1958-12-07,male
12643,69,1962-07-20,female
12662,14,1953-06-01,male
12695,68,1979-03-16,male
12726,8,1945-08-09,female
12729,36,1968-03-21,male
12730,36,1964-09-29,female
12738,23,1960-10-29,female
12739,23,1958-01-17,male
12750,21,1940-05-25,female
12754,55,1960-08-20,male
12755,55,1959-11-01,female
12756,22,1949-01-21,female
12802,1,1969-08-12,male
12810,39,1964-10-14,male
12840,60,1939-07-27,male
12843,66,1953-05-05,male
12844,45,1946-10-15,male
12850,72,1955-08-26,male
12851,72,1957-09-27,female
12859,1,1976-05-21,female
12890,70,1958-01-20,female
12908,12,1941-03-12,male
12943,55,1970-10-12,male
12986,40,1973-05-08,female
12991,51,1947-01-16,male
13044,52,1976-03-01,male
13051,55,1965-01-13,male
13071,41,1956-02-18,male
13089,16,1979-02-14,female
13090,2,1980-04-18,female
13095,76,1950-03-16,male
13098,1,1978-12-15,female
13102,8,1949-04-15,male
13113,11,1976-11-25,male
13123,56,1978-02-17,female
13134,1,1962-11-03,female
13151,73,1958-12-22,male
13171,19,1950-06-26,female
13172,36,1938-10-19,male
13190,71,1956-11-28,male
13201,31,1937-05-17,male
13231,1,1959-07-01,male
13246,46,1942-01-13,female
13260,72,1977-05-27,female
13261,75,1944-08-01,male
13262,75,1938-02-09,female
13276,76,1977-01-20,male
13285,34,1935-12-25,male
13290,16,1941-06-23,male
13291,16,1940-11-13,female
13346,50,1956-04-15,male
13380,65,1942-09-18,male
13404,48,1966-09-25,male
13405,32,1958-08-13,male
13406,42,1978-04-18,female
13412,1,1954-03-20,male
13417,25,1951-11-17,female
13447,13,1970-05-05,female
13448,13,1968-07-08,male
13451,44,1955-11-18,female
13468,25,1960-10-31,male
13469,25,1955-12-08,female
13480,16,1953-06-01,male
13490,18,1969-05-25,female
13539,63,1978-09-07,male
13548,1,1976-03-18,male
13556,32,1958-07-19,male
13576,72,1974-07-07,male
13588,46,1974-01-29,male
13590,59,1977-08-03,male
13603,46,1941-07-28,male
13608,37,1963-05-15,female
13620,16,1970-07-26,male
13640,28,1955-06-09,female
13657,59,1963-05-12,female
13658,59,1957-04-23,male
13673,39,1971-02-20,male
13687,75,1959-05-23,male
13690,70,1963-05-16,male
13694,1,1976-01-20,female
13750,12,1980-11-13,female
13751,12,1979-07-20,male
13803,1,1947-11-14,male
13820,33,1948-07-31,female
13845,15,1973-02-16,male
13852,5,1972-01-26,male
13886,44,1954-04-12,female
13912,50,1975-11-20,male
13915,77,1974-11-23,male
13921,62,1970-12-20,female
13923,7,1979-02-22,female
13924,54,1952-09-09,female
13931,8,1942-01-01,male
13955,1,1945-10-30,female
13956,1,1943-04-06,male
13968,61,1968-04-13,male
13971,67,1962-10-19,female
13998,74,1953-08-12,female
