city,lat,lon,fraud_ip
Киров,58.6035313,49.6679219,5.8.4.139
Чебоксары,56.1439378,47.2488718,5.8.4.140
Улан-Удэ,51.8334378,107.5841511,5.8.4.141
Калининград,54.7073218,20.5072458,5.8.4.142
Брянск,53.2420071,34.3652716,5.8.4.143
Курск,51.7303391,36.1926448,5.8.4.144
Иваново,56.9994677,40.9728231,5.8.4.145
Магнитогорск,53.4071891,58.9791432,5.8.4.146
Тверь,56.8585396,35.9117898,5.8.4.147
Ставрополь,45.0445439,41.9690168,5.8.4.148
Симферополь,44.9482645,34.100117,5.8.4.149
Нижний Тагил,57.9101038,59.9813242,5.8.4.150
Белгород,50.5977351,36.5858236,5.8.4.151
Архангельск,64.5392985,40.5170083,5.8.4.152
Владимир,56.1281561,40.4082995,5.8.4.153
Севастополь,44.6167334,33.5253552,5.8.4.154
Сочи,43.5855829,39.7231419,5.8.4.155
Курган,55.4443448,65.3161339,5.8.4.156
Смоленск,54.7867168,31.8153366,5.8.4.157
Калуга,54.5060439,36.2515933,5.8.4.158
Чита,52.0340128,113.4994884,5.8.4.159
Орёл,52.9672573,36.0696479,5.8.4.160
Волжский,48.7978483,44.7462417,5.8.4.161
Череповец,59.1269214,37.9092243,5.8.4.162
Владикавказ,43.0205039,44.6819383,5.8.4.163
Мурманск,69.0076958,33.0686019,5.8.4.164
Сургут,61.2539773,73.3961726,5.8.4.165
Вологда,59.2484186,39.8356461,5.8.4.166
Саранск,54.1807601,45.1862263,5.8.4.167
Тамбов,52.7213021,41.452258,5.8.4.168
Стерлитамак,53.6302498,55.9315707,5.8.4.169
Грозный,43.3179243,45.6981102,5.8.4.170
Якутск,62.0280273,129.7325717,5.8.4.171
Кострома,57.8029445,40.9907282,5.8.4.172
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.4.173
Петрозаводск,61.78909,34.3596263,5.8.4.174
Таганрог,47.2094907,38.935154,5.8.4.175
Нижневартовск,60.9397379,76.5696206,5.8.4.176
Йошкар-Ола,56.6343763,47.8998445,5.8.4.177
Братск,56.1513951,101.6339892,5.8.4.178
Москва,55.7538789,37.6203735,5.8.4.179
Санкт-Петербург,59.939125,30.3158225,5.8.4.180
Новосибирск,55.0281016,82.9210575,5.8.4.181
Екатеринбург,56.8386326,60.6054887,5.8.4.182
Нижний Новгород,56.3242093,44.0053948,5.8.4.183
Казань,55.7943877,49.1115312,5.8.4.184
Самара,53.1951657,50.1067691,5.8.4.185
Омск,54.9848136,73.3674638,5.8.4.186
Челябинск,55.1603659,61.4007858,5.8.4.187
Ростов-на-Дону,47.2224364,39.7187866,5.8.4.188
Уфа,54.734853,55.9578647,5.8.4.189
Волгоград,48.7072005,44.5170207,5.8.4.190
Пермь,58.0103211,56.2341778,5.8.4.191
Красноярск,56.009466,92.8524162,5.8.4.192
Воронеж,51.6592378,39.1968284,5.8.4.193
Саратов,51.530376,45.9530257,5.8.4.194
Краснодар,45.040235,38.9760801,5.8.4.195
Тольятти,53.5206438,49.389461,5.8.4.196
Барнаул,53.3481145,83.7798362,5.8.4.197
Ижевск,56.8527444,53.2113961,5.8.4.198
Ульяновск,54.3080674,48.3748717,5.8.4.199
Владивосток,43.1163807,131.882348,5.8.4.200
Ярославль,57.6216145,39.897878,5.8.4.201
Иркутск,52.2863513,104.280655,5.8.4.202
Тюмень,57.1530824,65.5343118,5.8.4.203
Махачкала,42.9848572,47.5046303,5.8.4.204
Хабаровск,48.4647991,135.0598811,5.8.4.205
Оренбург,51.7875191,55.1017379,5.8.4.206
Новокузнецк,53.7942757,87.2144046,5.8.4.207
Кемерово,55.3909721,86.0467864,5.8.4.208
Рязань,54.625457,39.7359992,5.8.4.209
Томск,56.4847036,84.9481737,5.8.4.210
Астрахань,46.3655808,48.0559979,5.8.4.211
Пенза,53.1753884,45.0347408,5.8.4.212
Набережные Челны,55.7436475,52.3958739,5.8.4.213
Липецк,52.6103027,39.5946266,5.8.4.214
Тула,54.192017,37.6153885,5.8.4.215
Киров,58.6035313,49.6679219,5.8.4.216
Чебоксары,56.1439378,47.2488718,5.8.4.217
Улан-Удэ,51.8334378,107.5841511,5.8.4.218
Калининград,54.7073218,20.5072458,5.8.4.219
Брянск,53.2420071,34.3652716,5.8.4.220
Курск,51.7303391,36.1926448,5.8.4.221
Иваново,56.9994677,40.9728231,5.8.4.222
Магнитогорск,53.4071891,58.9791432,5.8.4.223
Тверь,56.8585396,35.9117898,5.8.4.224
Ставрополь,45.0445439,41.9690168,5.8.4.225
Симферополь,44.9482645,34.100117,5.8.4.226
Нижний Тагил,57.9101038,59.9813242,5.8.4.227
Белгород,50.5977351,36.5858236,5.8.4.228
Архангельск,64.5392985,40.5170083,5.8.4.229
Владимир,56.1281561,40.4082995,5.8.4.230
Севастополь,44.6167334,33.5253552,5.8.4.231
Сочи,43.5855829,39.7231419,5.8.4.232
Курган,55.4443448,65.3161339,5.8.4.233
Смоленск,54.7867168,31.8153366,5.8.4.234
Калуга,54.5060439,36.2515933,5.8.4.235
Чита,52.0340128,113.4994884,5.8.4.236
Орёл,52.9672573,36.0696479,5.8.4.237
Волжский,48.7978483,44.7462417,5.8.4.238
Череповец,59.1269214,37.9092243,5.8.4.239
Владикавказ,43.0205039,44.6819383,5.8.4.240
Мурманск,69.0076958,33.0686019,5.8.4.241
Сургут,61.2539773,73.3961726,5.8.4.242
Вологда,59.2484186,39.8356461,5.8.4.243
Саранск,54.1807601,45.1862263,5.8.4.244
Тамбов,52.7213021,41.452258,5.8.4.245
Стерлитамак,53.6302498,55.9315707,5.8.4.246
Грозный,43.3179243,45.6981102,5.8.4.247
Якутск,62.0280273,129.7325717,5.8.4.248
Кострома,57.8029445,40.9907282,5.8.4.249
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.4.250
Петрозаводск,61.78909,34.3596263,5.8.4.251
Таганрог,47.2094907,38.935154,5.8.4.252
Нижневартовск,60.9397379,76.5696206,5.8.4.253
Йошкар-Ола,56.6343763,47.8998445,5.8.4.254
Братск,56.1513951,101.6339892,5.8.4.255
Москва,55.7538789,37.6203735,5.8.5.0
Санкт-Петербург,59.939125,30.3158225,5.8.5.1
Новосибирск,55.0281016,82.9210575,5.8.5.2
Екатеринбург,56.8386326,60.6054887,5.8.5.3
Нижний Новгород,56.3242093,44.0053948,5.8.5.4
Казань,55.7943877,49.1115312,5.8.5.5
Самара,53.1951657,50.1067691,5.8.5.6
Омск,54.9848136,73.3674638,5.8.5.7
Челябинск,55.1603659,61.4007858,5.8.5.8
Ростов-на-Дону,47.2224364,39.7187866,5.8.5.9
Уфа,54.734853,55.9578647,5.8.5.10
Волгоград,48.7072005,44.5170207,5.8.5.11
Пермь,58.0103211,56.2341778,5.8.5.12
Красноярск,56.009466,92.8524162,5.8.5.13
Воронеж,51.6592378,39.1968284,5.8.5.14
Саратов,51.530376,45.9530257,5.8.5.15
Краснодар,45.040235,38.9760801,5.8.5.16
Тольятти,53.5206438,49.389461,5.8.5.17
Барнаул,53.3481145,83.7798362,5.8.5.18
Ижевск,56.8527444,53.2113961,5.8.5.19
Ульяновск,54.3080674,48.3748717,5.8.5.20
Владивосток,43.1163807,131.882348,5.8.5.21
Ярославль,57.6216145,39.897878,5.8.5.22
Иркутск,52.2863513,104.280655,5.8.5.23
Тюмень,57.1530824,65.5343118,5.8.5.24
Махачкала,42.9848572,47.5046303,5.8.5.25
Хабаровск,48.4647991,135.0598811,5.8.5.26
Оренбург,51.7875191,55.1017379,5.8.5.27
Новокузнецк,53.7942757,87.2144046,5.8.5.28
Кемерово,55.3909721,86.0467864,5.8.5.29
Рязань,54.625457,39.7359992,5.8.5.30
Томск,56.4847036,84.9481737,5.8.5.31
Астрахань,46.3655808,48.0559979,5.8.5.32
Пенза,53.1753884,45.0347408,5.8.5.33
Набережные Челны,55.7436475,52.3958739,5.8.5.34
Липецк,52.6103027,39.5946266,5.8.5.35
Тула,54.192017,37.6153885,5.8.5.36
Киров,58.6035313,49.6679219,5.8.5.37
Чебоксары,56.1439378,47.2488718,5.8.5.38
Улан-Удэ,51.8334378,107.5841511,5.8.5.39
Калининград,54.7073218,20.5072458,5.8.5.40
Брянск,53.2420071,34.3652716,5.8.5.41
Курск,51.7303391,36.1926448,5.8.5.42
Иваново,56.9994677,40.9728231,5.8.5.43
Магнитогорск,53.4071891,58.9791432,5.8.5.44
Тверь,56.8585396,35.9117898,5.8.5.45
Ставрополь,45.0445439,41.9690168,5.8.5.46
Симферополь,44.9482645,34.100117,5.8.5.47
Нижний Тагил,57.9101038,59.9813242,5.8.5.48
Белгород,50.5977351,36.5858236,5.8.5.49
Архангельск,64.5392985,40.5170083,5.8.5.50
Владимир,56.1281561,40.4082995,5.8.5.51
Севастополь,44.6167334,33.5253552,5.8.5.52
Сочи,43.5855829,39.7231419,5.8.5.53
Курган,55.4443448,65.3161339,5.8.5.54
Смоленск,54.7867168,31.8153366,5.8.5.55
Калуга,54.5060439,36.2515933,5.8.5.56
Чита,52.0340128,113.4994884,5.8.5.57
Орёл,52.9672573,36.0696479,5.8.5.58
Волжский,48.7978483,44.7462417,5.8.5.59
Череповец,59.1269214,37.9092243,5.8.5.60
Владикавказ,43.0205039,44.6819383,5.8.5.61
Мурманск,69.0076958,33.0686019,5.8.5.62
Сургут,61.2539773,73.3961726,5.8.5.63
Вологда,59.2484186,39.8356461,5.8.5.64
Саранск,54.1807601,45.1862263,5.8.5.65
Тамбов,52.7213021,41.452258,5.8.5.66
Стерлитамак,53.6302498,55.9315707,5.8.5.67
Грозный,43.3179243,45.6981102,5.8.5.68
Якутск,62.0280273,129.7325717,5.8.5.69
Кострома,57.8029445,40.9907282,5.8.5.70
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.5.71
Петрозаводск,61.78909,34.3596263,5.8.5.72
Таганрог,47.2094907,38.935154,5.8.5.73
Нижневартовск,60.9397379,76.5696206,5.8.5.74
Йошкар-Ола,56.6343763,47.8998445,5.8.5.75
Братск,56.1513951,101.6339892,5.8.5.76
Москва,55.7538789,37.6203735,5.8.5.77
Санкт-Петербург,59.939125,30.3158225,5.8.5.78
Новосибирск,55.0281016,82.9210575,5.8.5.79
Екатеринбург,56.8386326,60.6054887,5.8.5.80
Нижний Новгород,56.3242093,44.0053948,5.8.5.81
Казань,55.7943877,49.1115312,5.8.5.82
Самара,53.1951657,50.1067691,5.8.5.83
Омск,54.9848136,73.3674638,5.8.5.84
Челябинск,55.1603659,61.4007858,5.8.5.85
Ростов-на-Дону,47.2224364,39.7187866,5.8.5.86
Уфа,54.734853,55.9578647,5.8.5.87
Волгоград,48.7072005,44.5170207,5.8.5.88
Пермь,58.0103211,56.2341778,5.8.5.89
Красноярск,56.009466,92.8524162,5.8.5.90
Воронеж,51.6592378,39.1968284,5.8.5.91
Саратов,51.530376,45.9530257,5.8.5.92
Краснодар,45.040235,38.9760801,5.8.5.93
Тольятти,53.5206438,49.389461,5.8.5.94
Барнаул,53.3481145,83.7798362,5.8.5.95
Ижевск,56.8527444,53.2113961,5.8.5.96
Ульяновск,54.3080674,48.3748717,5.8.5.97
Владивосток,43.1163807,131.882348,5.8.5.98
Ярославль,57.6216145,39.897878,5.8.5.99
Иркутск,52.2863513,104.280655,5.8.5.100
Тюмень,57.1530824,65.5343118,5.8.5.101
Махачкала,42.9848572,47.5046303,5.8.5.102
Хабаровск,48.4647991,135.0598811,5.8.5.103
Оренбург,51.7875191,55.1017379,5.8.5.104
Новокузнецк,53.7942757,87.2144046,5.8.5.105
Кемерово,55.3909721,86.0467864,5.8.5.106
Рязань,54.625457,39.7359992,5.8.5.107
Томск,56.4847036,84.9481737,5.8.5.108
Астрахань,46.3655808,48.0559979,5.8.5.109
Пенза,53.1753884,45.0347408,5.8.5.110
Набережные Челны,55.7436475,52.3958739,5.8.5.111
Липецк,52.6103027,39.5946266,5.8.5.112
Тула,54.192017,37.6153885,5.8.5.113
Киров,58.6035313,49.6679219,5.8.5.114
Чебоксары,56.1439378,47.2488718,5.8.5.115
Улан-Удэ,51.8334378,107.5841511,5.8.5.116
Калининград,54.7073218,20.5072458,5.8.5.117
Брянск,53.2420071,34.3652716,5.8.5.118
Курск,51.7303391,36.1926448,5.8.5.119
Иваново,56.9994677,40.9728231,5.8.5.120
Магнитогорск,53.4071891,58.9791432,5.8.5.121
Тверь,56.8585396,35.9117898,5.8.5.122
Ставрополь,45.0445439,41.9690168,5.8.5.123
Симферополь,44.9482645,34.100117,5.8.5.124
Нижний Тагил,57.9101038,59.9813242,5.8.5.125
Белгород,50.5977351,36.5858236,5.8.5.126
Архангельск,64.5392985,40.5170083,5.8.5.127
Владимир,56.1281561,40.4082995,5.8.5.128
Севастополь,44.6167334,33.5253552,5.8.5.129
Сочи,43.5855829,39.7231419,5.8.5.130
Курган,55.4443448,65.3161339,5.8.5.131
Смоленск,54.7867168,31.8153366,5.8.5.132
Калуга,54.5060439,36.2515933,5.8.5.133
Чита,52.0340128,113.4994884,5.8.5.134
Орёл,52.9672573,36.0696479,5.8.5.135
Волжский,48.7978483,44.7462417,5.8.5.136
Череповец,59.1269214,37.9092243,5.8.5.137
Владикавказ,43.0205039,44.6819383,5.8.5.138
Мурманск,69.0076958,33.0686019,5.8.5.139
Сургут,61.2539773,73.3961726,5.8.5.140
Вологда,59.2484186,39.8356461,5.8.5.141
Саранск,54.1807601,45.1862263,5.8.5.142
Тамбов,52.7213021,41.452258,5.8.5.143
Стерлитамак,53.6302498,55.9315707,5.8.5.144
Грозный,43.3179243,45.6981102,5.8.5.145
Якутск,62.0280273,129.7325717,5.8.5.146
Кострома,57.8029445,40.9907282,5.8.5.147
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.5.148
Петрозаводск,61.78909,34.3596263,5.8.5.149
Таганрог,47.2094907,38.935154,5.8.5.150
Нижневартовск,60.9397379,76.5696206,5.8.5.151
Йошкар-Ола,56.6343763,47.8998445,5.8.5.152
Братск,56.1513951,101.6339892,5.8.5.153
Москва,55.7538789,37.6203735,5.8.5.154
Санкт-Петербург,59.939125,30.3158225,5.8.5.155
Новосибирск,55.0281016,82.9210575,5.8.5.156
Екатеринбург,56.8386326,60.6054887,5.8.5.157
Нижний Новгород,56.3242093,44.0053948,5.8.5.158
Казань,55.7943877,49.1115312,5.8.5.159
Самара,53.1951657,50.1067691,5.8.5.160
Омск,54.9848136,73.3674638,5.8.5.161
Челябинск,55.1603659,61.4007858,5.8.5.162
Ростов-на-Дону,47.2224364,39.7187866,5.8.5.163
Уфа,54.734853,55.9578647,5.8.5.164
Волгоград,48.7072005,44.5170207,5.8.5.165
Пермь,58.0103211,56.2341778,5.8.5.166
Красноярск,56.009466,92.8524162,5.8.5.167
Воронеж,51.6592378,39.1968284,5.8.5.168
Саратов,51.530376,45.9530257,5.8.5.169
Краснодар,45.040235,38.9760801,5.8.5.170
Тольятти,53.5206438,49.389461,5.8.5.171
Барнаул,53.3481145,83.7798362,5.8.5.172
Ижевск,56.8527444,53.2113961,5.8.5.173
Ульяновск,54.3080674,48.3748717,5.8.5.174
Владивосток,43.1163807,131.882348,5.8.5.175
Ярославль,57.6216145,39.897878,5.8.5.176
Иркутск,52.2863513,104.280655,5.8.5.177
Тюмень,57.1530824,65.5343118,5.8.5.178
Махачкала,42.9848572,47.5046303,5.8.5.179
Хабаровск,48.4647991,135.0598811,5.8.5.180
Оренбург,51.7875191,55.1017379,5.8.5.181
Новокузнецк,53.7942757,87.2144046,5.8.5.182
Кемерово,55.3909721,86.0467864,5.8.5.183
Рязань,54.625457,39.7359992,5.8.5.184
Томск,56.4847036,84.9481737,5.8.5.185
Астрахань,46.3655808,48.0559979,5.8.5.186
Пенза,53.1753884,45.0347408,5.8.5.187
Набережные Челны,55.7436475,52.3958739,5.8.5.188
Липецк,52.6103027,39.5946266,5.8.5.189
Тула,54.192017,37.6153885,5.8.5.190
Киров,58.6035313,49.6679219,5.8.5.191
Чебоксары,56.1439378,47.2488718,5.8.5.192
Улан-Удэ,51.8334378,107.5841511,5.8.5.193
Калининград,54.7073218,20.5072458,5.8.5.194
Брянск,53.2420071,34.3652716,5.8.5.195
Курск,51.7303391,36.1926448,5.8.5.196
Иваново,56.9994677,40.9728231,5.8.5.197
Магнитогорск,53.4071891,58.9791432,5.8.5.198
Тверь,56.8585396,35.9117898,5.8.5.199
Ставрополь,45.0445439,41.9690168,5.8.5.200
Симферополь,44.9482645,34.100117,5.8.5.201
Нижний Тагил,57.9101038,59.9813242,5.8.5.202
Белгород,50.5977351,36.5858236,5.8.5.203
Архангельск,64.5392985,40.5170083,5.8.5.204
Владимир,56.1281561,40.4082995,5.8.5.205
Севастополь,44.6167334,33.5253552,5.8.5.206
Сочи,43.5855829,39.7231419,5.8.5.207
Курган,55.4443448,65.3161339,5.8.5.208
Смоленск,54.7867168,31.8153366,5.8.5.209
Калуга,54.5060439,36.2515933,5.8.5.210
Чита,52.0340128,113.4994884,5.8.5.211
Орёл,52.9672573,36.0696479,5.8.5.212
Волжский,48.7978483,44.7462417,5.8.5.213
Череповец,59.1269214,37.9092243,5.8.5.214
Владикавказ,43.0205039,44.6819383,5.8.5.215
Мурманск,69.0076958,33.0686019,5.8.5.216
Сургут,61.2539773,73.3961726,5.8.5.217
Вологда,59.2484186,39.8356461,5.8.5.218
Саранск,54.1807601,45.1862263,5.8.5.219
Тамбов,52.7213021,41.452258,5.8.5.220
Стерлитамак,53.6302498,55.9315707,5.8.5.221
Грозный,43.3179243,45.6981102,5.8.5.222
Якутск,62.0280273,129.7325717,5.8.5.223
Кострома,57.8029445,40.9907282,5.8.5.224
Комсомольск-на-Амуре,50.550011,137.0079286,5.8.5.225
Петрозаводск,61.78909,34.3596263,5.8.5.226
Таганрог,47.2094907,38.935154,5.8.5.227
Нижневартовск,60.9397379,76.5696206,5.8.5.228
Йошкар-Ола,56.6343763,47.8998445,5.8.5.229
Братск,56.1513951,101.6339892,5.8.5.230
Москва,55.7538789,37.6203735,5.8.5.231
Санкт-Петербург,59.939125,30.3158225,5.8.5.232
Новосибирск,55.0281016,82.9210575,5.8.5.233
Екатеринбург,56.8386326,60.6054887,5.8.5.234
Нижний Новгород,56.3242093,44.0053948,5.8.5.235
Казань,55.7943877,49.1115312,5.8.5.236
Самара,53.1951657,50.1067691,5.8.5.237
Омск,54.9848136,73.3674638,5.8.5.238
Челябинск,55.1603659,61.4007858,5.8.5.239
Ростов-на-Дону,47.2224364,39.7187866,5.8.5.240
Уфа,54.734853,55.9578647,5.8.5.241
Волгоград,48.7072005,44.5170207,5.8.5.242
Пермь,58.0103211,56.2341778,5.8.5.243
Красноярск,56.009466,92.8524162,5.8.5.244
Воронеж,51.6592378,39.1968284,5.8.5.245
Саратов,51.530376,45.9530257,5.8.5.246
Краснодар,45.040235,38.9760801,5.8.5.247
Тольятти,53.5206438,49.389461,5.8.5.248
Барнаул,53.3481145,83.7798362,5.8.5.249
Ижевск,56.8527444,53.2113961,5.8.5.250
Ульяновск,54.3080674,48.3748717,5.8.5.251
Владивосток,43.1163807,131.882348,5.8.5.252
Ярославль,57.6216145,39.897878,5.8.5.253
Иркутск,52.2863513,104.280655,5.8.5.254
Тюмень,57.1530824,65.5343118,5.8.5.255
Махачкала,42.9848572,47.5046303,5.8.6.0
Хабаровск,48.4647991,135.0598811,5.8.6.1
Оренбург,51.7875191,55.1017379,5.8.6.2
Новокузнецк,53.7942757,87.2144046,5.8.6.3
